y_true,y_score
1,0.5120266566665319
1,0.36038807626889685
1,0.5383693405481986
1,0.5383072119739738
1,0.4336321608995776
1,0.5878604725603944
1,0.5397973324490397
1,0.4665351186428699
1,0.44724541242577404
1,0.45150294140591196
1,0.42936911928997884
1,0.522332131672294
1,0.6008785719593955
1,0.4951666199206303
1,0.6905183782131555
1,0.4632936804273331
1,0.5927745281054503
1,0.36005516227761686
1,0.4961046405631458
1,0.6414077125756432
1,0.5025356118512095
1,0.5619927004928105
1,0.5825991528025969
1,0.4342062969147626
1,0.47017325356429734
1,0.5746886377547157
1,0.3780202000261511
1,0.5433536201820215
1,0.5728455164632732
1,0.3245547563416213
1,0.5221835130980557
1,0.41853002164665354
1,0.5942819047434237
1,0.4833096575700301
1,0.4635442707063944
1,0.42709098848584887
1,0.47878967954575397
1,0.2970284293063076
1,0.24446054809072237
1,0.5521287568338672
1,0.5778028621775324
1,0.6467534659819697
1,0.4693363376080292
1,0.6826840809309963
1,0.4952381826647574
1,0.5272521456887684
1,0.5929281714669344
1,0.48842566446202984
1,0.5135387796307426
